GEOID,TractLat,TractLon,OSHPDID_1,HospLat_1,HospLon_1,Dist_1,OSHPDID_2,HospLat_2,HospLon_2,Dist_2,OSHPDID_3,HospLat_3,HospLon_3,Dist_3,duration_0,duration_1,duration_2,duration_in_traffic_0,duration_in_traffic_1,duration_in_traffic_2
6037211201,34.0745294,-118.2984693,106190712,34.06762,-118.28596,0.0142906401133692,106190382,34.09557,-118.29163,0.022124259826035,106190429,34.09875,-118.295371,0.0244179632084644,338,539,674,282,359,462
6037211202,34.0745209,-118.294113,106190712,34.06762,-118.28596,0.0106814713317013,106190382,34.09557,-118.29163,0.0211950442276007,106190170,34.0978692,-118.2909547,0.0235609416573221,288,431,488,233,270,316
6037211310,34.0709091,-118.298493,106190712,34.06762,-118.28596,0.0129574020470844,106190382,34.09557,-118.29163,0.0255980616025896,106190762,34.06311,-118.27302,0.026640189372629,310,535,453,231,353,302
6037211320,34.0708715,-118.2941394,106190712,34.06762,-118.28596,0.0088019791302911,106190762,34.06311,-118.27302,0.0225004430758632,106190382,34.09557,-118.29163,0.0248256518667691,235,377,483,177,266,307
6037211410,34.0726142,-118.3073155,106190712,34.06762,-118.28596,0.0219316988372977,106190382,34.09557,-118.29163,0.027802943439326,106190429,34.09875,-118.295371,0.0287358856117272,454,582,749,301,423,483
6037211420,34.0726364,-118.3029424,106190712,34.06762,-118.28596,0.0177077999401433,106190382,34.09557,-118.29163,0.0255718674077642,106190429,34.09875,-118.295371,0.0271890824214456,411,538,669,273,401,492
6037211500,34.0724565,-118.3152596,106190380,34.09628,-118.32501,0.0257415899355494,106190712,34.06762,-118.28596,0.0296960989426242,106190429,34.09875,-118.295371,0.0329682355034377,526,587,808,423,375,524
6037211701,34.0653405,-118.3184531,106190380,34.09628,-118.32501,0.031626659606418,106190712,34.06762,-118.28596,0.0325729591511082,106190382,34.09557,-118.29163,0.0404141233216847,670,615,895,536,397,603
6037211703,34.0671467,-118.311582,106190712,34.06762,-118.28596,0.0256263711221452,106190380,34.09628,-118.32501,0.0320789705709209,106190382,34.09557,-118.29163,0.0347270253101262,507,691,794,316,510,545
6037211704,34.0635115,-118.3115783,106190712,34.06762,-118.28596,0.0259456560360214,106190380,34.09628,-118.32501,0.0354144766605485,106190382,34.09557,-118.29163,0.0377582056663205,543,727,850,340,526,573
